,reactKey,timeStr,type,time,overloadTime,profileUrl,overloadTimeStr,isHome,injuredPlayerOut,swap,player.id,player.profileUrl,ownGoal,suffix,isPenaltyShootoutEvent,nameStr,firstName,lastName,playerId,newScore,penShootoutScore,assistStr,assistProfileUrl,player.name,assistPlayerId,match_id,teamid,card,halfStrShort,eventId
3,61SubstitutionNaN254966false,61,Substitution,61,,/players/NaN/,False,False,False,"[{'name': 'Diego Fagundez', 'id': '254966', 'profileUrl': '/players/254966/diego-fagundez'}, {'name': 'Teal Bunbury', 'id': '198471', 'profileUrl': '/players/198471/teal-bunbury'}]",,/players/undefined/,,,,,,,,,,,,,,1894778,6580.0,,,
4,61SubstitutionNaN431645false,61,Substitution,61,,/players/NaN/,False,False,False,"[{'name': 'Scott Caldwell', 'id': '431645', 'profileUrl': '/players/431645/scott-caldwell'}, {'name': 'Steve Neumann', 'id': '525652', 'profileUrl': '/players/525652/steve-neumann'}]",,/players/undefined/,,,,,,,,,,,,,,1894778,6580.0,,,
5,70SubstitutionNaN199297false,70,Substitution,70,,/players/NaN/,False,False,False,"[{'name': 'Juan Agudelo', 'id': '199297', 'profileUrl': '/players/199297/juan-agudelo'}, {'name': 'Jeremy Hall', 'id': '168063', 'profileUrl': '/players/168063/jeremy-hall'}]",,/players/undefined/,,,,,,,,,,,,,,1894778,6580.0,,,
6,71SubstitutionNaN198457true,71,Substitution,71,,/players/NaN/,False,True,False,"[{'name': 'Dilly Duka', 'id': '198457', 'profileUrl': '/players/198457/dilly-duka'}, {'name': 'Andres Romero', 'id': '120975', 'profileUrl': '/players/120975/andres-romero'}]",,/players/undefined/,,,,,,,,,,,,,,1894778,307692.0,,,
7,73Card0undefinedtrue,73,Card,73,,/players/0/marco-donadel,False,True,,,0.0,/players/0/marco-donadel,,,,Marco Donadel,,,,,,,,Marco Donadel,,1894778,307692.0,Red,,
8,76Goal0undefinedtrue,76,Goal,76,,/players/0/dilly-duka,False,True,,,0.0,/players/0/dilly-duka,,,False,Dilly Duka,Dilly,Duka,0.0,"[3, 0]",,assist by Didier Drogba,/players/0/didier-drogba,Dilly Duka,0.0,1894778,307692.0,,,
9,77SubstitutionNaN424050true,77,Substitution,77,,/players/NaN/,False,True,False,"[{'name': 'Kyle Bekker', 'id': '424050', 'profileUrl': '/players/424050/kyle-bekker'}, {'name': 'Ignacio Piatti', 'id': '26349', 'profileUrl': '/players/26349/ignacio-piatti'}]",,/players/undefined/,,,,,,,,,,,,,,1894778,307692.0,,,
0,71SubstitutionNaN265619true,71,Substitution,71,,/players/NaN/,False,True,False,"[{'name': 'Gilberto', 'id': '265619', 'profileUrl': '/players/265619/gilberto'}, {'name': 'Harrison Shipp', 'id': '525660', 'profileUrl': '/players/525660/harrison-shipp'}]",,/players/undefined/,,,,,,,,,,,,,,1894467,6397.0,,,
1,71SubstitutionNaN562961false,71,Substitution,71,,/players/NaN/,False,False,False,"[{'name': 'Bryan Rochez', 'id': '562961', 'profileUrl': '/players/562961/bryan-rochez'}, {'name': 'Cyle Larin', 'id': '544312', 'profileUrl': '/players/544312/cyle-larin'}]",,/players/undefined/,,,,,,,,,,,,,,1894467,267810.0,,,
2,71SubstitutionNaN115944false,71,Substitution,71,,/players/NaN/,False,False,False,"[{'name': 'Brek Shea', 'id': '115944', 'profileUrl': '/players/115944/brek-shea'}, {'name': 'Adrian Winter', 'id': '114790', 'profileUrl': '/players/114790/adrian-winter'}]",,/players/undefined/,,,,,,,,,,,,,,1894467,267810.0,,,
3,80SubstitutionNaN502562false,80,Substitution,80,,/players/NaN/,False,False,False,"[{'name': 'Darwin Ceren', 'id': '502562', 'profileUrl': '/players/502562/darwin-ceren'}, {'name': 'Carlos Rivas', 'id': '509314', 'profileUrl': '/players/509314/carlos-rivas'}]",,/players/undefined/,,,,,,,,,,,,,,1894467,267810.0,,,
4,84SubstitutionNaN70309true,84,Substitution,84,,/players/NaN/,False,True,False,"[{'name': 'Mike Magee', 'id': '70309', 'profileUrl': '/players/70309/mike-magee'}, {'name': 'Patrick Nyarko', 'id': '115896', 'profileUrl': '/players/115896/patrick-nyarko'}]",,/players/undefined/,,,,,,,,,,,,,,1894467,6397.0,,,
5,84SubstitutionNaN431976true,84,Substitution,84,,/players/NaN/,False,True,False,"[{'name': 'Jason Johnson', 'id': '431976', 'profileUrl': '/players/431976/jason-johnson'}, {'name': 'Michael Stephens', 'id': '198474', 'profileUrl': '/players/198474/michael-stephens'}]",,/players/undefined/,,,,,,,,,,,,,,1894467,6397.0,,,
6,86Goal0undefinedfalse,86,Goal,86,,/players/0/bryan-rochez,False,False,,,0.0,/players/0/bryan-rochez,,,False,Bryan Rochez,Bryan,Rochez,0.0,"[0, 1]",,assist by Darwin Ceren,/players/0/darwin-ceren,Bryan Rochez,0.0,1894467,267810.0,,,
0,3Goal0undefinedtrue,3,Goal,3,,/players/0/devon-sandoval,False,True,,,0.0,/players/0/devon-sandoval,,,False,Devon Sandoval,Devon,Sandoval,0.0,"[1, 0]",,assist by Aaron Maund,/players/0/aaron-maund,Devon Sandoval,0.0,1894468,6606.0,,,
1,29Goal0undefinedtrue,29,Goal,29,,/players/0/javier-damian-morales,False,True,,,0.0,/players/0/javier-damian-morales,,(Pen),False,"Javier Damian Morales, Penalty",Javier Damian,Morales,0.0,"[2, 0]",,,,Javier Damian Morales,,1894468,6606.0,,,
2,53Goal0undefinedtrue,53,Goal,53,,/players/0/devon-sandoval,False,True,,,0.0,/players/0/devon-sandoval,,,False,Devon Sandoval,Devon,Sandoval,0.0,"[3, 0]",,assist by Juan Manuel Martinez,/players/0/juan-manuel-martinez,Devon Sandoval,0.0,1894468,6606.0,,,
3,67SubstitutionNaN70252false,67,Substitution,67,,/players/NaN/,False,False,False,"[{'name': 'Alan Gordon', 'id': '70252', 'profileUrl': '/players/70252/alan-gordon'}, {'name': 'Robbie Rogers', 'id': '69681', 'profileUrl': '/players/69681/robbie-rogers'}]",,/players/undefined/,,,,,,,,,,,,,,1894468,6637.0,,,
4,67SubstitutionNaN168717false,67,Substitution,67,,/players/NaN/,False,False,False,"[{'name': 'Baggio Husidic', 'id': '168717', 'profileUrl': '/players/168717/baggio-husidic'}, {'name': 'Sebastian Lletget', 'id': '411629', 'profileUrl': '/players/411629/sebastian-lletget'}]",,/players/undefined/,,,,,,,,,,,,,,1894468,6637.0,,,
5,77SubstitutionNaN70357false,77,Substitution,77,,/players/NaN/,False,False,False,"[{'name': 'Edson Buddle', 'id': '70357', 'profileUrl': '/players/70357/edson-buddle'}, {'name': 'Giovani dos Santos', 'id': '41157', 'profileUrl': '/players/41157/giovani-dos-santos'}]",,/players/undefined/,,,,,,,,,,,,,,1894468,6637.0,,,
6,83SubstitutionNaN282272true,83,Substitution,83,,/players/NaN/,False,True,False,"[{'name': 'Olmes Garcia', 'id': '282272', 'profileUrl': '/players/282272/olmes-garcia'}, {'name': 'Juan Manuel Martinez', 'id': '245586', 'profileUrl': '/players/245586/juan-manuel-martinez'}]",,/players/undefined/,,,,,,,,,,,,,,1894468,6606.0,,,
7,88SubstitutionNaN190670true,88,Substitution,88,,/players/NaN/,False,True,False,"[{'name': 'Sebastian Jaime', 'id': '190670', 'profileUrl': '/players/190670/sebastian-jaime'}, {'name': 'Devon Sandoval', 'id': '431994', 'profileUrl': '/players/431994/devon-sandoval'}]",,/players/undefined/,,,,,,,,,,,,,,1894468,6606.0,,,
8,90SubstitutionNaN431995true,90,Substitution,90,,/players/NaN/,False,True,False,"[{'name': 'John Stertzer', 'id': '431995', 'profileUrl': '/players/431995/john-stertzer'}, {'name': 'Javier Damian Morales', 'id': '18594', 'profileUrl': '/players/18594/javier-damian-morales'}]",,/players/undefined/,,,,,,,,,,,,,,1894468,6606.0,,,
0,43Goal0undefinedfalse,43,Goal,43,,/players/0/felipe-martins,False,False,,,0.0,/players/0/felipe-martins,,,False,Felipe Martins,Felipe,Martins,0.0,"[0, 1]",,assist by Kemar Michael Lawrence,/players/0/kemar-michael-lawrence,Felipe Martins,0.0,1894469,6514.0,,,
1,45Goal0undefinedfalse,45,Goal,45,,/players/0/damien-perrinelle,False,False,,,0.0,/players/0/damien-perrinelle,,,False,Damien Perrinelle,Damien,Perrinelle,0.0,"[0, 2]",,assist by Salvatore Zizzo,/players/0/salvatore-zizzo,Damien Perrinelle,0.0,1894469,6514.0,,,
2,56SubstitutionNaN253411true,56,Substitution,56,,/players/NaN/,False,True,False,"[{'name': 'Fanendo Adi', 'id': '253411', 'profileUrl': '/players/253411/fanendo-adi'}, {'name': 'Maximiliano Nicolas Urruti', 'id': '264747', 'profileUrl': '/players/264747/maximiliano-nicolas-urruti'}]",,/players/undefined/,,,,,,,,,,,,,,1894469,307690.0,,,
3,62SubstitutionNaN41599false,62,Substitution,62,,/players/NaN/,False,False,False,"[{'name': 'Lloyd Sam', 'id': '41599', 'profileUrl': '/players/41599/lloyd-sam'}, {'name': 'Gonzalo Veron', 'id': '371605', 'profileUrl': '/players/371605/gonzalo-veron'}]",,/players/undefined/,,,,,,,,,,,,,,1894469,6514.0,,,
4,66SubstitutionNaN168388true,66,Substitution,66,,/players/NaN/,False,True,False,"[{'name': 'Rodney Wallace', 'id': '168388', 'profileUrl': '/players/168388/rodney-wallace'}, {'name': 'Will Johnson', 'id': '42532', 'profileUrl': '/players/42532/will-johnson'}]",,/players/undefined/,,,,,,,,,,,,,,1894469,307690.0,,,
5,68SubstitutionNaN164550false,68,Substitution,68,,/players/NaN/,False,False,False,"[{'name': 'Mike Grella', 'id': '164550', 'profileUrl': '/players/164550/mike-grella'}, {'name': 'Shaun Wright-Phillips', 'id': '30367', 'profileUrl': '/players/30367/shaun-wright-phillips'}]",,/players/undefined/,,,,,,,,,,,,,,1894469,6514.0,,,
6,76SubstitutionNaN425783true,76,Substitution,76,,/players/NaN/,False,True,False,"[{'name': 'Dairon Asprilla', 'id': '425783', 'profileUrl': '/players/425783/dairon-asprilla'}, {'name': 'Alvas Elvis Powell', 'id': '464916', 'profileUrl': '/players/464916/alvas-elvis-powell'}]",,/players/undefined/,,,,,,,,,,,,,,1894469,307690.0,,,
7,85SubstitutionNaN40022false,85,Substitution,85,,/players/NaN/,False,False,False,"[{'name': 'Ronald Zubar', 'id': '40022', 'profileUrl': '/players/40022/ronald-zubar'}, {'name': 'Salvatore Zizzo', 'id': '95084', 'profileUrl': '/players/95084/salvatore-zizzo'}]",,/players/undefined/,,,,,,,,,,,,,,1894469,6514.0,,,
0,3Goal0undefinedtrue,3,Goal,3,,/players/0/tranquillo-barnetta,False,True,,,0.0,/players/0/tranquillo-barnetta,,,False,Tranquillo Barnetta,Tranquillo,Barnetta,0.0,"[1, 0]",,assist by Sebastien Le Toux,/players/0/sebastien-le-toux,Tranquillo Barnetta,0.0,1894470,191716.0,,,
1,46SubstitutionNaN335493false,46,Substitution,46,,/players/NaN/,False,False,False,"[{'name': 'Luis Garrido', 'id': '335493', 'profileUrl': '/players/335493/luis-garrido'}, {'name': 'Kofi Sarkodie', 'id': '254830', 'profileUrl': '/players/254830/kofi-sarkodie'}]",,/players/undefined/,,,,,,,,,,,,,,1894470,8259.0,,,
2,63Goal0undefinedtrue,63,Goal,63,,/players/0/charles-sapong,False,True,,,0.0,/players/0/charles-sapong,,,False,Charles Sapong,Charles,Sapong,0.0,"[2, 0]",,assist by Alves Fabinho,/players/0/alves-fabinho,Charles Sapong,0.0,1894470,191716.0,,,
3,70SubstitutionNaN238859false,70,Substitution,70,,/players/NaN/,False,False,False,"[{'name': 'Erick Torres', 'id': '238859', 'profileUrl': '/players/238859/erick-torres'}, {'name': 'Brad Davis', 'id': '69740', 'profileUrl': '/players/69740/brad-davis'}]",,/players/undefined/,,,,,,,,,,,,,,1894470,8259.0,,,
4,75SubstitutionNaN30383true,75,Substitution,75,,/players/NaN/,False,True,False,"[{'name': 'Conor Casey', 'id': '30383', 'profileUrl': '/players/30383/conor-casey'}, {'name': 'Cristian Maidana', 'id': '114339', 'profileUrl': '/players/114339/cristian-maidana'}]",,/players/undefined/,,,,,,,,,,,,,,1894470,191716.0,,,
5,82SubstitutionNaN571224false,82,Substitution,82,,/players/NaN/,False,False,False,"[{'name': 'Mauro Manotas', 'id': '571224', 'profileUrl': '/players/571224/mauro-manotas'}, {'name': 'Giles Barnes', 'id': '23019', 'profileUrl': '/players/23019/giles-barnes'}]",,/players/undefined/,,,,,,,,,,,,,,1894470,8259.0,,,
0,39Goal0undefinedtrue,39,Goal,39,,/players/0/didier-drogba,False,True,,,0.0,/players/0/didier-drogba,,,False,Didier Drogba,Didier,Drogba,0.0,"[1, 0]",,assist by Nigel Reo-Coker,/players/0/nigel-reo-coker,Didier Drogba,0.0,1894733,307692.0,,,
1,50Goal0undefinedfalse,50,Goal,50,,/players/0/david-accam,False,False,,,0.0,/players/0/david-accam,,,False,David Accam,David,Accam,0.0,"[1, 1]",,,,David Accam,,1894733,6397.0,,,
2,62SubstitutionNaN40260true,62,Substitution,62,,/players/NaN/,False,True,False,"[{'name': 'Patrice Bernier', 'id': '40260', 'profileUrl': '/players/40260/patrice-bernier'}, {'name': 'Kyle Bekker', 'id': '424050', 'profileUrl': '/players/424050/kyle-bekker'}]",,/players/undefined/,,,,,,,,,,,,,,1894733,307692.0,,,
3,66SubstitutionNaN529758false,66,Substitution,66,,/players/NaN/,False,False,False,"[{'name': 'Joevin Jones', 'id': '529758', 'profileUrl': '/players/529758/joevin-jones'}, {'name': 'Kennedy Igboananike', 'id': '169566', 'profileUrl': '/players/169566/kennedy-igboananike'}]",,/players/undefined/,,,,,,,,,,,,,,1894733,6397.0,,,
4,72SubstitutionNaN120975true,72,Substitution,72,,/players/NaN/,False,True,False,"[{'name': 'Andres Romero', 'id': '120975', 'profileUrl': '/players/120975/andres-romero'}, {'name': 'Johan Venegas', 'id': '187364', 'profileUrl': '/players/187364/johan-venegas'}]",,/players/undefined/,,,,,,,,,,,,,,1894733,307692.0,,,
5,76Goal0undefinedtrue,76,Goal,76,,/players/0/andres-romero,False,True,,,0.0,/players/0/andres-romero,,,False,Andres Romero,Andres,Romero,0.0,"[2, 1]",,assist by Patrice Bernier,/players/0/patrice-bernier,Andres Romero,0.0,1894733,307692.0,,,
6,78SubstitutionNaN70309false,78,Substitution,78,,/players/NaN/,False,False,False,"[{'name': 'Mike Magee', 'id': '70309', 'profileUrl': '/players/70309/mike-magee'}, {'name': 'Gilberto', 'id': '265619', 'profileUrl': '/players/265619/gilberto'}]",,/players/undefined/,,,,,,,,,,,,,,1894733,6397.0,,,
7,83SubstitutionNaN525660false,83,Substitution,83,,/players/NaN/,False,False,False,"[{'name': 'Harrison Shipp', 'id': '525660', 'profileUrl': '/players/525660/harrison-shipp'}, {'name': 'Patrick Nyarko', 'id': '115896', 'profileUrl': '/players/115896/patrick-nyarko'}]",,/players/undefined/,,,,,,,,,,,,,,1894733,6397.0,,,
8,88SubstitutionNaN40023true,88,Substitution,88,,/players/NaN/,False,True,False,"[{'name': 'Hassoun Camara', 'id': '40023', 'profileUrl': '/players/40023/hassoun-camara'}, {'name': 'Dominic Oduro', 'id': '69702', 'profileUrl': '/players/69702/dominic-oduro'}]",,/players/undefined/,,,,,,,,,,,,,,1894733,307692.0,,,
9,90Card0undefinedtrue,90,Card,90,,/players/0/laurent-ciman,False,True,,,0.0,/players/0/laurent-ciman,,,,Laurent Ciman,,,,,,,,Laurent Ciman,,1894733,307692.0,YellowRed,,
0,54SubstitutionNaN69464false,54,Substitution,54,,/players/NaN/,False,False,False,"[{'name': 'Jacob Peterson', 'id': '69464', 'profileUrl': '/players/69464/jacob-peterson'}, {'name': 'Marcel De Jong', 'id': '45464', 'profileUrl': '/players/45464/marcel-de-jong'}]",,/players/undefined/,,,,,,,,,,,,,,1894471,6604.0,,,
1,67Goal0undefinedtrue,67,Goal,67,,/players/0/will-bruin,False,True,,,0.0,/players/0/will-bruin,,,False,Will Bruin,Will,Bruin,0.0,"[1, 0]",,assist by DaMarcus Beasley,/players/0/damarcus-beasley,Will Bruin,0.0,1894471,8259.0,,,
2,68SubstitutionNaN238859true,68,Substitution,68,,/players/NaN/,False,True,False,"[{'name': 'Erick Torres', 'id': '238859', 'profileUrl': '/players/238859/erick-torres'}, {'name': 'Giles Barnes', 'id': '23019', 'profileUrl': '/players/23019/giles-barnes'}]",,/players/undefined/,,,,,,,,,,,,,,1894471,8259.0,,,
3,71Card0undefinedtrue,71,Card,71,,/players/0/boniek-garcia,False,True,,,0.0,/players/0/boniek-garcia,,,,Boniek Garcia,,,,,,,,Boniek Garcia,,1894471,8259.0,YellowRed,,
4,74SubstitutionNaN214451true,74,Substitution,74,,/players/NaN/,False,True,False,"[{'name': 'Sheanon Williams', 'id': '214451', 'profileUrl': '/players/214451/sheanon-williams'}, {'name': 'Brad Davis', 'id': '69740', 'profileUrl': '/players/69740/brad-davis'}]",,/players/undefined/,,,,,,,,,,,,,,1894471,8259.0,,,
5,80SubstitutionNaN358151false,80,Substitution,80,,/players/NaN/,False,False,False,"[{'name': 'Jordi Quintilla', 'id': '358151', 'profileUrl': '/players/358151/jordi-quintilla'}, {'name': 'Sonny Mustivar', 'id': '150566', 'profileUrl': '/players/150566/sonny-mustivar'}]",,/players/undefined/,,,,,,,,,,,,,,1894471,6604.0,,,
6,80SubstitutionNaN8797true,80,Substitution,80,,/players/NaN/,False,True,False,"[{'name': 'Alex', 'id': '8797', 'profileUrl': '/players/8797/alex'}, {'name': 'Will Bruin', 'id': '254828', 'profileUrl': '/players/254828/will-bruin'}]",,/players/undefined/,,,,,,,,,,,,,,1894471,8259.0,,,
7,86SubstitutionNaN255000false,86,Substitution,86,,/players/NaN/,False,False,False,"[{'name': 'Bernardo Anor', 'id': '255000', 'profileUrl': '/players/255000/bernardo-anor'}, {'name': 'Seth Sinovic', 'id': '198478', 'profileUrl': '/players/198478/seth-sinovic'}]",,/players/undefined/,,,,,,,,,,,,,,1894471,6604.0,,,
0,24Goal0undefinedfalse,24,Goal,24,,/players/0/cyle-larin,False,False,,,0.0,/players/0/cyle-larin,,,False,Cyle Larin,Cyle,Larin,0.0,"[0, 1]",,assist by Kaka,/players/0/kaka,Cyle Larin,0.0,1894472,267810.0,,,
1,29Goal0undefinedtrue,29,Goal,29,,/players/0/dax-mccarty,False,True,,,0.0,/players/0/dax-mccarty,,,False,Dax McCarty,Dax,McCarty,0.0,"[1, 1]",,assist by Matt Miazga,/players/0/matt-miazga,Dax McCarty,0.0,1894472,6514.0,,,
2,34SubstitutionNaN509314false,34,Substitution,34,,/players/NaN/,False,False,False,"[{'name': 'Carlos Rivas', 'id': '509314', 'profileUrl': '/players/509314/carlos-rivas'}, {'name': 'Seb Hines', 'id': '24189', 'profileUrl': '/players/24189/seb-hines'}]",,/players/undefined/,,,,,,,,,,,,,,1894472,267810.0,,,
3,43Goal0undefinedfalse,43,Goal,43,,/players/0/cyle-larin,False,False,,,0.0,/players/0/cyle-larin,,,False,Cyle Larin,Cyle,Larin,0.0,"[1, 2]",,assist by Carlos Rivas,/players/0/carlos-rivas,Cyle Larin,0.0,1894472,267810.0,,,
4,46Goal0undefinedfalse,46,Goal,46,,/players/0/damien-perrinelle,False,False,,,0.0,/players/0/damien-perrinelle,True,(OG),False,Damien Perrinelle (OG),Damien,Perrinelle,0.0,"[1, 3]",,,,Damien Perrinelle,,1894472,267810.0,,,
5,54SubstitutionNaN371605true,54,Substitution,54,,/players/NaN/,False,True,False,"[{'name': 'Gonzalo Veron', 'id': '371605', 'profileUrl': '/players/371605/gonzalo-veron'}, {'name': 'Felipe Martins', 'id': '166071', 'profileUrl': '/players/166071/felipe-martins'}]",,/players/undefined/,,,,,,,,,,,,,,1894472,6514.0,,,
6,58Goal0undefinedtrue,58,Goal,58,,/players/0/lloyd-sam,False,True,,,0.0,/players/0/lloyd-sam,,,False,Lloyd Sam,Lloyd,Sam,0.0,"[2, 3]",,assist by Gonzalo Veron,/players/0/gonzalo-veron,Lloyd Sam,0.0,1894472,6514.0,,,
7,61Goal0undefinedfalse,61,Goal,61,,/players/0/cyle-larin,False,False,,,0.0,/players/0/cyle-larin,,,False,Cyle Larin,Cyle,Larin,0.0,"[2, 4]",,assist by Carlos Rivas,/players/0/carlos-rivas,Cyle Larin,0.0,1894472,267810.0,,,
8,65SubstitutionNaN114790false,65,Substitution,65,,/players/NaN/,False,False,False,"[{'name': 'Adrian Winter', 'id': '114790', 'profileUrl': '/players/114790/adrian-winter'}, {'name': 'Lewis Neal', 'id': '31934', 'profileUrl': '/players/31934/lewis-neal'}]",,/players/undefined/,,,,,,,,,,,,,,1894472,267810.0,,,
9,70SubstitutionNaN30367true,70,Substitution,70,,/players/NaN/,False,True,False,"[{'name': 'Shaun Wright-Phillips', 'id': '30367', 'profileUrl': '/players/30367/shaun-wright-phillips'}, {'name': 'Damien Perrinelle', 'id': '93348', 'profileUrl': '/players/93348/damien-perrinelle'}]",,/players/undefined/,,,,,,,,,,,,,,1894472,6514.0,,,
10,76SubstitutionNaN562961false,76,Substitution,76,,/players/NaN/,False,False,False,"[{'name': 'Bryan Rochez', 'id': '562961', 'profileUrl': '/players/562961/bryan-rochez'}, {'name': 'Cyle Larin', 'id': '544312', 'profileUrl': '/players/544312/cyle-larin'}]",,/players/undefined/,,,,,,,,,,,,,,1894472,267810.0,,,
11,77Card0undefinedtrue,77,Card,77,,/players/0/matt-miazga,False,True,,,0.0,/players/0/matt-miazga,,,,Matt Miazga,,,,,,,,Matt Miazga,,1894472,6514.0,YellowRed,,
12,79SubstitutionNaN621938true,79,Substitution,79,,/players/NaN/,False,True,False,"[{'name': 'Anatole Abang', 'id': '621938', 'profileUrl': '/players/621938/anatole-abang'}, {'name': 'Mike Grella', 'id': '164550', 'profileUrl': '/players/164550/mike-grella'}]",,/players/undefined/,,,,,,,,,,,,,,1894472,6514.0,,,
13,90Goal0undefinedfalse,90,Goal,90,,/players/0/bryan-rochez,False,False,,,0.0,/players/0/bryan-rochez,,,False,Bryan Rochez,Bryan,Rochez,0.0,"[2, 5]",,assist by Kaka,/players/0/kaka,Bryan Rochez,0.0,1894472,267810.0,,,
0,1Goal0undefinedfalse,1,Goal,1,,/players/0/gilberto,False,False,,,0.0,/players/0/gilberto,,,False,Gilberto,,Gilberto,0.0,"[0, 1]",,assist by Patrick Nyarko,/players/0/patrick-nyarko,Gilberto,0.0,1894784,6397.0,,,
1,29Goal0undefinedtrue,29,Goal,29,,/players/0/jonathan-osorio,False,True,,,0.0,/players/0/jonathan-osorio,,,False,Jonathan Osorio,Jonathan,Osorio,0.0,"[1, 1]",,assist by Sebastian Giovinco,/players/0/sebastian-giovinco,Jonathan Osorio,0.0,1894784,56453.0,,,
2,52Goal0undefinedfalse,52,Goal,52,,/players/0/gilberto,False,False,,,0.0,/players/0/gilberto,,,False,Gilberto,,Gilberto,0.0,"[1, 2]",,assist by Mike Magee,/players/0/mike-magee,Gilberto,0.0,1894784,6397.0,,,
3,55SubstitutionNaN529758false,55,Substitution,55,,/players/NaN/,False,False,False,"[{'name': 'Joevin Jones', 'id': '529758', 'profileUrl': '/players/529758/joevin-jones'}, {'name': 'Patrick Nyarko', 'id': '115896', 'profileUrl': '/players/115896/patrick-nyarko'}]",,/players/undefined/,,,,,,,,,,,,,,1894784,6397.0,,,
4,59Goal0undefinedtrue,59,Goal,59,,/players/0/michael-bradley,False,True,,,0.0,/players/0/michael-bradley,,,False,Michael Bradley,Michael,Bradley,0.0,"[2, 2]",,assist by Sebastian Giovinco,/players/0/sebastian-giovinco,Michael Bradley,0.0,1894784,56453.0,,,
5,67SubstitutionNaN69762false,67,Substitution,67,,/players/NaN/,False,False,False,"[{'name': 'Rezvan Cocis', 'id': '69762', 'profileUrl': '/players/69762/rezvan-cocis'}, {'name': 'Matt Polster', 'id': '621511', 'profileUrl': '/players/621511/matt-polster'}]",,/players/undefined/,,,,,,,,,,,,,,1894784,6397.0,,,
6,70SubstitutionNaN212482true,70,Substitution,70,,/players/NaN/,False,True,False,"[{'name': 'Jackson', 'id': '212482', 'profileUrl': '/players/212482/jackson'}, {'name': 'Marco Delgado', 'id': '388536', 'profileUrl': '/players/388536/marco-delgado'}]",,/players/undefined/,,,,,,,,,,,,,,1894784,56453.0,,,
7,74SubstitutionNaN431976false,74,Substitution,74,,/players/NaN/,False,False,False,"[{'name': 'Jason Johnson', 'id': '431976', 'profileUrl': '/players/431976/jason-johnson'}, {'name': 'Mike Magee', 'id': '70309', 'profileUrl': '/players/70309/mike-magee'}]",,/players/undefined/,,,,,,,,,,,,,,1894784,6397.0,,,
8,79Goal0undefinedtrue,79,Goal,79,,/players/0/jozy-altidore,False,True,,,0.0,/players/0/jozy-altidore,,,False,Jozy Altidore,Jozy,Altidore,0.0,"[3, 2]",,assist by Sebastian Giovinco,/players/0/sebastian-giovinco,Jozy Altidore,0.0,1894784,56453.0,,,
9,83SubstitutionNaN198451true,83,Substitution,83,,/players/NaN/,False,True,False,"[{'name': 'Collen Warner', 'id': '198451', 'profileUrl': '/players/198451/collen-warner'}, {'name': 'Robbie Findley', 'id': '70246', 'profileUrl': '/players/70246/robbie-findley'}]",,/players/undefined/,,,,,,,,,,,,,,1894784,56453.0,,,
10,85SubstitutionNaN41182true,85,Substitution,85,,/players/NaN/,False,True,False,"[{'name': 'Ahmed Kantari', 'id': '41182', 'profileUrl': '/players/41182/ahmed-kantari'}, {'name': 'Jozy Altidore', 'id': '70297', 'profileUrl': '/players/70297/jozy-altidore'}]",,/players/undefined/,,,,,,,,,,,,,,1894784,56453.0,,,
0,5Goal0undefinedtrue,5,Goal,5,,/players/0/didier-drogba,False,True,,,0.0,/players/0/didier-drogba,,,False,Didier Drogba,Didier,Drogba,0.0,"[1, 0]",,,,Didier Drogba,,1894782,307692.0,,,
1,11Goal0undefinedtrue,11,Goal,11,,/players/0/didier-drogba,False,True,,,0.0,/players/0/didier-drogba,,,False,Didier Drogba,Didier,Drogba,0.0,"[2, 0]",,,,Didier Drogba,,1894782,307692.0,,,
2,46SubstitutionNaN210961false,46,Substitution,46,,/players/NaN/,False,False,False,"[{'name': 'Conor Doyle', 'id': '210961', 'profileUrl': '/players/210961/conor-doyle'}, {'name': 'Álvaro Saborio', 'id': '41564', 'profileUrl': '/players/41564/álvaro-saborio'}]",,/players/undefined/,,,,,,,,,,,,,,1894782,6602.0,,,
3,59SubstitutionNaN187364true,59,Substitution,59,,/players/NaN/,False,True,False,"[{'name': 'Johan Venegas', 'id': '187364', 'profileUrl': '/players/187364/johan-venegas'}, {'name': 'Dominic Oduro', 'id': '69702', 'profileUrl': '/players/69702/dominic-oduro'}]",,/players/undefined/,,,,,,,,,,,,,,1894782,307692.0,,,
4,72SubstitutionNaN254845false,72,Substitution,72,,/players/NaN/,False,False,False,"[{'name': 'Michael Farfan', 'id': '254845', 'profileUrl': '/players/254845/michael-farfan'}, {'name': 'Chris Pontius', 'id': '168387', 'profileUrl': '/players/168387/chris-pontius'}]",,/players/undefined/,,,,,,,,,,,,,,1894782,6602.0,,,
5,77SubstitutionNaN51960false,77,Substitution,77,,/players/NaN/,False,False,False,"[{'name': 'Jairo Arrieta', 'id': '51960', 'profileUrl': '/players/51960/jairo-arrieta'}, {'name': 'Chris Rolfe', 'id': '21515', 'profileUrl': '/players/21515/chris-rolfe'}]",,/players/undefined/,,,,,,,,,,,,,,1894782,6602.0,,,
6,84SubstitutionNaN198431true,84,Substitution,84,,/players/NaN/,False,True,False,"[{'name': 'Eric Alexander', 'id': '198431', 'profileUrl': '/players/198431/eric-alexander'}, {'name': 'Patrice Bernier', 'id': '40260', 'profileUrl': '/players/40260/patrice-bernier'}]",,/players/undefined/,,,,,,,,,,,,,,1894782,307692.0,,,
