,id,usingOptaId,imageUrl,pageUrl,shirt,isHomeTeam,timeSubbedOn,timeSubbedOff,usualPosition,positionRow,role,events,name.firstName,name.lastName,events.sub.subbedOut,match_id,teamid,events.as,events.g,minutesPlayed,shotmap,stats,rating.num,rating.bgcolor,rating.isTop.isTopRating,rating.isTop.isMatchFinished,fantasyScore.bgcolor,teamData.home.id,teamData.home.color,teamData.away.id,teamData.away.color,events.ycrc,events.yc,events.rc,events.og
3,309337,False,https://images.fotmob.com/image_resources/playerimages/309337.png,/players/309337/mekeil-williams,5,False,,,1,1,Defender,,Mekeil,Williams,,2161975,8314.0,,,90.0,,"[{'title': 'Top stats', 'stats': {'FotMob rating': 7.3, 'Minutes played': 90, 'Goals': 0, 'Assists': 0, 'Total shots': 0, 'Accurate passes': '29/37 (78%)', 'Key passes': 1}}, {'title': 'Attack', 'stats': {'Accurate long balls': '2/4 (50%)', 'Dispossessed': 0}}, {'title': 'Defence', 'stats': {'Tackles won': '2/3 (67%)', 'Clearances': 2, 'Recoveries': 2}}, {'title': 'Duels', 'stats': {'Ground duels won': '3/5 (60%)', 'Aerial duels won': '1/1 (100%)', 'Was fouled': 0, 'Fouls committed': 1}}]",7.3,#1ec853,False,True,purple,130394.0,#73a332,130394.0,#980028,,,,
0,254849,False,https://images.fotmob.com/image_resources/playerimages/254849.png,/players/254849/zac-macmath,18,False,,,0,0,Keeper,,Zac,MacMath,,2161975,8314.0,,,90.0,,"[{'title': 'Top stats', 'stats': {'FotMob rating': 7.84, 'Minutes played': 90, 'Saves': 3, 'Goals': 0, 'Goals conceded': 0, 'Accurate passes': '19/39 (49%)', 'Accurate long balls': '14/33 (42%)', 'Diving save': 2, 'Saves inside box': 1, 'Acted as sweeper': 0, 'Punches': 1, 'Throws': 2, 'High claim': 0, 'Recoveries': 12, 'Touches': 0}}]",7.8,#1ec853,False,True,purple,130394.0,#73a332,130394.0,#980028,,,,
0,254827,False,https://images.fotmob.com/image_resources/playerimages/254827.png,/players/254827/jacob-gleeson,90,True,,,0,0,Keeper,,Jacob,Gleeson,,2161976,307690.0,,,90.0,,"[{'title': 'Top stats', 'stats': {'FotMob rating': 5.61, 'Minutes played': 90, 'Saves': 2, 'Goals': 0, 'Goals conceded': 2, 'Accurate passes': '7/24 (29%)', 'Accurate long balls': '3/20 (15%)', 'Diving save': 0, 'Saves inside box': 0, 'Acted as sweeper': 0, 'Punches': 1, 'Throws': 6, 'High claim': 0, 'Recoveries': 11, 'Touches': 0}}]",5.6,#f08022,False,True,purple,307690.0,#004010,307690.0,#002058,,,,
0,254856,False,https://images.fotmob.com/image_resources/playerimages/254856.png,/players/254856/zarek-valentin,16,True,,,1,1,Defender,,Zarek,Valentin,,2161976,307690.0,,,90.0,,"[{'title': 'Top stats', 'stats': {'FotMob rating': 7.06, 'Minutes played': 90, 'Goals': 0, 'Assists': 0, 'Total shots': 1, 'Shotmap': True, 'Accurate passes': '32/41 (78%)', 'Key passes': 1}}, {'title': 'Attack', 'stats': {'Blocked shots': 1, 'Accurate crosses': '0/1 (0%)', 'Accurate long balls': '2/5 (40%)', 'Dispossessed': 0}}, {'title': 'Defence', 'stats': {'Tackles won': '4/5 (80%)', 'Interceptions': 1, 'Recoveries': 6}}, {'title': 'Duels', 'stats': {'Ground duels won': '5/7 (71%)', 'Aerial duels won': '1/1 (100%)', 'Was fouled': 0, 'Fouls committed': 2}}]",7.1,#1ec853,False,True,purple,307690.0,#004010,307690.0,#002058,,,,
1,40092,False,https://images.fotmob.com/image_resources/playerimages/40092.png,/players/40092/nat-borchers,7,True,,,1,1,Defender,,Nat,Borchers,,2161976,307690.0,,,90.0,,"[{'title': 'Top stats', 'stats': {'FotMob rating': 6.99, 'Minutes played': 90, 'Goals': 0, 'Assists': 0, 'Total shots': 0, 'Accurate passes': '31/40 (78%)', 'Key passes': 0}}, {'title': 'Attack', 'stats': {'Accurate long balls': '2/7 (29%)', 'Dispossessed': 0}}, {'title': 'Defence', 'stats': {'Tackles won': '2/2 (100%)', 'Clearances': 3, 'Interceptions': 4, 'Recoveries': 2}}, {'title': 'Duels', 'stats': {'Ground duels won': '3/4 (75%)', 'Aerial duels won': '2/3 (67%)', 'Was fouled': 1, 'Fouls committed': 0}}]",7.0,#1ec853,False,True,purple,307690.0,#004010,307690.0,#002058,,,,
2,23787,False,https://images.fotmob.com/image_resources/playerimages/23787.png,/players/23787/liam-ridgewell,24,True,,,1,1,Defender,,Liam,Ridgewell,,2161976,307690.0,,,90.0,,"[{'title': 'Top stats', 'stats': {'FotMob rating': 7.18, 'Minutes played': 90, 'Goals': 0, 'Assists': 0, 'Total shots': 0, 'Accurate passes': '20/23 (87%)', 'Key passes': 0, 'Conceded penalty': 1}}, {'title': 'Attack', 'stats': {'Accurate long balls': '2/4 (50%)', 'Dispossessed': 0}}, {'title': 'Defence', 'stats': {'Tackles won': '2/2 (100%)', 'Clearances': 2, 'Interceptions': 6, 'Recoveries': 4}}, {'title': 'Duels', 'stats': {'Ground duels won': '3/4 (75%)', 'Aerial duels won': '1/1 (100%)', 'Was fouled': 1, 'Fouls committed': 1}}]",7.2,#1ec853,False,True,purple,307690.0,#004010,307690.0,#002058,,,,
3,254832,False,https://images.fotmob.com/image_resources/playerimages/254832.png,/players/254832/jermaine-taylor,4,True,,,1,1,Defender,,Jermaine,Taylor,,2161976,307690.0,,,90.0,,"[{'title': 'Top stats', 'stats': {'FotMob rating': 6.57, 'Minutes played': 90, 'Goals': 0, 'Assists': 0, 'Total shots': 0, 'Accurate passes': '21/26 (81%)', 'Key passes': 2}}, {'title': 'Attack', 'stats': {'Accurate crosses': '0/3 (0%)', 'Dispossessed': 0}}, {'title': 'Defence', 'stats': {'Tackles won': 0, 'Clearances': 2, 'Interceptions': 2, 'Recoveries': 2}}, {'title': 'Duels', 'stats': {'Ground duels won': '1/3 (33%)', 'Aerial duels won': 0, 'Was fouled': 1, 'Fouls committed': 2}}]",6.6,#f08022,False,True,purple,307690.0,#004010,307690.0,#002058,,,,
0,50336,False,https://images.fotmob.com/image_resources/playerimages/50336.png,/players/50336/diego-chara,21,True,,,2,2,Midfielder,,Diego,Chara,,2161976,307690.0,,,90.0,,"[{'title': 'Top stats', 'stats': {'FotMob rating': 6.61, 'Minutes played': 90, 'Goals': 0, 'Assists': 0, 'Total shots': 0, 'Accurate passes': '46/53 (87%)', 'Key passes': 0}}, {'title': 'Attack', 'stats': {'Accurate long balls': '6/7 (86%)', 'Dispossessed': 2}}, {'title': 'Defence', 'stats': {'Tackles won': '2/4 (50%)', 'Interceptions': 1, 'Recoveries': 3}}, {'title': 'Duels', 'stats': {'Ground duels won': '5/7 (71%)', 'Aerial duels won': 0, 'Was fouled': 1, 'Fouls committed': 0}}]",6.6,#f08022,False,True,purple,307690.0,#004010,307690.0,#002058,,,,
1,198434,False,https://images.fotmob.com/image_resources/playerimages/198434.png,/players/198434/ben-zemanski,14,True,,,2,2,Midfielder,,Ben,Zemanski,,2161976,307690.0,,,90.0,,"[{'title': 'Top stats', 'stats': {'FotMob rating': 6.62, 'Minutes played': 90, 'Goals': 0, 'Assists': 0, 'Total shots': 0, 'Accurate passes': '54/66 (82%)', 'Key passes': 1}}, {'title': 'Attack', 'stats': {'Accurate long balls': '3/10 (30%)', 'Dispossessed': 2}}, {'title': 'Defence', 'stats': {'Tackles won': '2/2 (100%)', 'Clearances': 2, 'Interceptions': 3, 'Recoveries': 5}}, {'title': 'Duels', 'stats': {'Ground duels won': '3/6 (50%)', 'Aerial duels won': '1/3 (33%)', 'Was fouled': 1, 'Fouls committed': 0}}]",6.6,#f08022,False,True,purple,307690.0,#004010,307690.0,#002058,,,,
0,310403,False,https://images.fotmob.com/image_resources/playerimages/310403.png,/players/310403/lucas-santiago-melano,26,True,,62.0,3,3,Attacker,,Lucas Santiago,Melano,62.0,2161976,307690.0,1.0,,62.0,,"[{'title': 'Top stats', 'stats': {'FotMob rating': 7.08, 'Minutes played': 62, 'Goals': 0, 'Assists': 1, 'Total shots': 2, 'Shotmap': True, 'Accurate passes': '11/13 (85%)', 'Key passes': 2}}, {'title': 'Attack', 'stats': {'Shot accuracy': '1/2 (50%)', 'Accurate crosses': '0/3 (0%)', 'Dispossessed': 2}}, {'title': 'Defence', 'stats': {'Tackles won': '0/2 (0%)', 'Clearances': 1, 'Recoveries': 2}}, {'title': 'Duels', 'stats': {'Ground duels won': '2/7 (29%)', 'Aerial duels won': 0, 'Was fouled': 0, 'Fouls committed': 2}}]",7.1,#1ec853,False,True,purple,307690.0,#004010,307690.0,#002058,,,,
1,18384,False,https://images.fotmob.com/image_resources/playerimages/18384.png,/players/18384/diego-valeri,8,True,,86.0,2,3,Midfielder,,Diego,Valeri,86.0,2161976,307690.0,,1.0,86.0,,"[{'title': 'Top stats', 'stats': {'FotMob rating': 8.5, 'Minutes played': 86, 'Goals': 1, 'Assists': 0, 'Total shots': 2, 'Shotmap': True, 'Accurate passes': '40/51 (78%)', 'Key passes': 5}}, {'title': 'Attack', 'stats': {'Shot accuracy': '2/2 (100%)', 'Successful dribbles': '2/3 (67%)', 'Accurate crosses': '0/6 (0%)', 'Accurate long balls': '3/5 (60%)', 'Corners': 1, 'Offsides': 2, 'Dispossessed': 1}}, {'title': 'Defence', 'stats': {'Tackles won': '2/4 (50%)', 'Recoveries': 8}}, {'title': 'Duels', 'stats': {'Ground duels won': '6/11 (55%)', 'Aerial duels won': '0/2 (0%)', 'Was fouled': 0, 'Fouls committed': 1}}]",8.5,#1ec853,False,True,purple,307690.0,#004010,307690.0,#002058,,,,
2,254844,False,https://images.fotmob.com/image_resources/playerimages/254844.png,/players/254844/darlington-nagbe,6,True,,,3,3,Attacker,,Darlington,Nagbe,,2161976,307690.0,,1.0,90.0,,"[{'title': 'Top stats', 'stats': {'FotMob rating': 8.56, 'Minutes played': 90, 'Goals': 1, 'Assists': 0, 'Total shots': 8, 'Shotmap': True, 'Accurate passes': '36/41 (88%)', 'Key passes': 3}}, {'title': 'Attack', 'stats': {'Shot accuracy': '1/7 (14%)', 'Blocked shots': 1, 'Successful dribbles': '3/4 (75%)', 'Accurate long balls': '1/2 (50%)', 'Dispossessed': 1}}, {'title': 'Defence', 'stats': {'Tackles won': 0, 'Interceptions': 1, 'Recoveries': 7}}, {'title': 'Duels', 'stats': {'Ground duels won': '4/6 (67%)', 'Aerial duels won': '1/1 (100%)', 'Was fouled': 1, 'Fouls committed': 0}}]",8.6,#0e87e0,True,True,purple,307690.0,#004010,307690.0,#002058,,,,
0,198399,False,https://images.fotmob.com/image_resources/playerimages/198399.png,/players/198399/jack-mcinerney,99,True,,90,3,5,Attacker,,Jack,McInerney,90.0,2161976,307690.0,,1.0,89.0,,"[{'title': 'Top stats', 'stats': {'FotMob rating': 8.32, 'Minutes played': 89, 'Goals': 1, 'Assists': 0, 'Total shots': 6, 'Shotmap': True, 'Accurate passes': '19/21 (90%)', 'Key passes': 1, 'Penalties won': 1}}, {'title': 'Attack', 'stats': {'Shot accuracy': '3/5 (60%)', 'Blocked shots': 1, 'Accurate long balls': '1/1 (100%)', 'Corners': 4, 'Offsides': 1, 'Dispossessed': 1}}, {'title': 'Defence', 'stats': {'Tackles won': '0/1 (0%)', 'Clearances': 3, 'Recoveries': 1}}, {'title': 'Duels', 'stats': {'Ground duels won': '2/5 (40%)', 'Aerial duels won': '1/3 (33%)', 'Was fouled': 1, 'Fouls committed': 2}}]",8.3,#1ec853,False,True,purple,307690.0,#004010,307690.0,#002058,,,,
0,432175,False,https://images.fotmob.com/image_resources/playerimages/432175.png,/players/432175/erik-hurtado,19,False,,67,3,5,Attacker,,Erik,Hurtado,67.0,2161976,307691.0,,,67.0,,"[{'title': 'Top stats', 'stats': {'FotMob rating': 6.84, 'Minutes played': 67, 'Goals': 0, 'Assists': 0, 'Total shots': 0, 'Accurate passes': '16/19 (84%)', 'Key passes': 4}}, {'title': 'Attack', 'stats': {'Successful dribbles': '0/1 (0%)', 'Accurate long balls': '1/1 (100%)', 'Corners': 2, 'Dispossessed': 0}}, {'title': 'Defence', 'stats': {'Tackles won': 0, 'Clearances': 2, 'Interceptions': 1, 'Recoveries': 3}}, {'title': 'Duels', 'stats': {'Ground duels won': '0/2 (0%)', 'Aerial duels won': '2/3 (67%)', 'Was fouled': 0, 'Fouls committed': 2}}]",6.8,#f08022,False,True,purple,307690.0,#004010,307690.0,#002058,,,,
0,206302,False,https://images.fotmob.com/image_resources/playerimages/206302.png,/players/206302/cristian-techera,13,False,,67.0,3,3,Attacker,,Cristian,Techera,67.0,2161976,307691.0,,,67.0,,"[{'title': 'Top stats', 'stats': {'FotMob rating': 5.95, 'Minutes played': 67, 'Goals': 0, 'Assists': 0, 'Total shots': 3, 'Shotmap': True, 'Accurate passes': '14/19 (74%)', 'Key passes': 0}}, {'title': 'Attack', 'stats': {'Shot accuracy': '0/1 (0%)', 'Blocked shots': 2, 'Successful dribbles': '1/4 (25%)', 'Accurate crosses': '0/6 (0%)', 'Accurate long balls': '0/1 (0%)', 'Corners': 2, 'Dispossessed': 3}}, {'title': 'Defence', 'stats': {'Tackles won': '1/3 (33%)', 'Interceptions': 1, 'Recoveries': 2}}, {'title': 'Duels', 'stats': {'Ground duels won': '7/13 (54%)', 'Aerial duels won': '0/2 (0%)', 'Was fouled': 3, 'Fouls committed': 0}}]",6.0,#f08022,False,True,purple,307690.0,#004010,307690.0,#002058,,,,
1,432182,False,https://images.fotmob.com/image_resources/playerimages/432182.png,/players/432182/kekuta-manneh,23,False,,,3,3,Attacker,,Kekuta,Manneh,,2161976,307691.0,,1.0,90.0,,"[{'title': 'Top stats', 'stats': {'FotMob rating': 7.49, 'Minutes played': 90, 'Goals': 1, 'Assists': 0, 'Total shots': 5, 'Shotmap': True, 'Accurate passes': '20/28 (71%)', 'Key passes': 0}}, {'title': 'Attack', 'stats': {'Shot accuracy': '2/4 (50%)', 'Blocked shots': 1, 'Successful dribbles': '2/5 (40%)', 'Accurate crosses': '0/5 (0%)', 'Accurate long balls': '0/1 (0%)', 'Corners': 1, 'Offsides': 1, 'Dispossessed': 1}}, {'title': 'Defence', 'stats': {'Tackles won': '1/2 (50%)', 'Recoveries': 2}}, {'title': 'Duels', 'stats': {'Ground duels won': '4/10 (40%)', 'Aerial duels won': '0/1 (0%)', 'Was fouled': 0, 'Fouls committed': 2}}]",7.5,#1ec853,False,True,purple,307690.0,#004010,307690.0,#002058,,,,
2,38702,False,https://images.fotmob.com/image_resources/playerimages/38702.png,/players/38702/christian-bolanos,7,False,,,2,3,Midfielder,,Christian,Bolanos,,2161976,307691.0,,,90.0,,"[{'title': 'Top stats', 'stats': {'FotMob rating': 6.94, 'Minutes played': 90, 'Goals': 0, 'Assists': 0, 'Total shots': 0, 'Accurate passes': '19/22 (86%)', 'Key passes': 2}}, {'title': 'Attack', 'stats': {'Successful dribbles': '1/2 (50%)', 'Accurate crosses': '0/6 (0%)', 'Accurate long balls': '0/1 (0%)', 'Offsides': 1, 'Dispossessed': 0}}, {'title': 'Defence', 'stats': {'Tackles won': 0, 'Interceptions': 2}}, {'title': 'Duels', 'stats': {'Ground duels won': '4/6 (67%)', 'Aerial duels won': 0, 'Was fouled': 3, 'Fouls committed': 1}}]",6.9,#1ec853,False,True,purple,307690.0,#004010,307690.0,#002058,,,,
0,209306,False,https://images.fotmob.com/image_resources/playerimages/209306.png,/players/209306/matias-laba,15,False,,,2,2,Midfielder,,Matias,Laba,,2161976,307691.0,,,90.0,,"[{'title': 'Top stats', 'stats': {'FotMob rating': 5.62, 'Minutes played': 90, 'Goals': 0, 'Assists': 0, 'Total shots': 1, 'Shotmap': True, 'Accurate passes': '44/48 (92%)', 'Key passes': 0}}, {'title': 'Attack', 'stats': {'Blocked shots': 1, 'Accurate long balls': '3/4 (75%)', 'Dispossessed': 1}}, {'title': 'Defence', 'stats': {'Tackles won': '3/5 (60%)', 'Interceptions': 2, 'Recoveries': 6}}, {'title': 'Duels', 'stats': {'Ground duels won': '5/8 (63%)', 'Aerial duels won': '1/2 (50%)', 'Was fouled': 0, 'Fouls committed': 1}}]",5.6,#f08022,False,True,purple,307690.0,#004010,307690.0,#002058,,,,
1,50473,False,https://images.fotmob.com/image_resources/playerimages/50473.png,/players/50473/pedro-morales,77,False,,,2,2,Midfielder,,Pedro,Morales,,2161976,307691.0,,1.0,90.0,,"[{'title': 'Top stats', 'stats': {'FotMob rating': 5.89, 'Minutes played': 90, 'Goals': 1, 'Assists': 0, 'Total shots': 3, 'Shotmap': True, 'Accurate passes': '52/62 (84%)', 'Key passes': 0}}, {'title': 'Attack', 'stats': {'Shot accuracy': '1/2 (50%)', 'Blocked shots': 1, 'Successful dribbles': '0/2 (0%)', 'Accurate crosses': '0/2 (0%)', 'Accurate long balls': '6/10 (60%)', 'Corners': 1, 'Dispossessed': 0}}, {'title': 'Defence', 'stats': {'Tackles won': '0/1 (0%)', 'Recoveries': 6}}, {'title': 'Duels', 'stats': {'Ground duels won': '2/7 (29%)', 'Aerial duels won': 0, 'Was fouled': 1, 'Fouls committed': 0}}]",5.9,#f08022,False,True,purple,307690.0,#004010,307690.0,#002058,,,,
0,115924,False,https://images.fotmob.com/image_resources/playerimages/115924.png,/players/115924/jordan-harvey,2,False,,,1,1,Defender,,Jordan,Harvey,,2161976,307691.0,,,90.0,,"[{'title': 'Top stats', 'stats': {'FotMob rating': 5.23, 'Minutes played': 90, 'Goals': 0, 'Assists': 0, 'Total shots': 0, 'Accurate passes': '33/39 (85%)', 'Key passes': 0}}, {'title': 'Attack', 'stats': {'Successful dribbles': '1/2 (50%)', 'Accurate crosses': '0/2 (0%)', 'Accurate long balls': '2/3 (67%)', 'Dispossessed': 2}}, {'title': 'Defence', 'stats': {'Tackles won': '1/1 (100%)', 'Clearances': 1, 'Interceptions': 2, 'Recoveries': 4}}, {'title': 'Duels', 'stats': {'Ground duels won': '3/7 (43%)', 'Aerial duels won': 0, 'Was fouled': 1, 'Fouls committed': 1}}]",5.2,#f08022,False,True,purple,307690.0,#004010,307690.0,#002058,,,,
1,26593,False,https://images.fotmob.com/image_resources/playerimages/26593.png,/players/26593/pa-modou-kah,44,False,,90.0,1,1,Defender,,Pa Modou,Kah,90.0,2161976,307691.0,,,89.0,,"[{'title': 'Top stats', 'stats': {'FotMob rating': 5.36, 'Minutes played': 89, 'Goals': 0, 'Assists': 0, 'Total shots': 1, 'Shotmap': True, 'Accurate passes': '29/42 (69%)', 'Key passes': 0, 'Conceded penalty': 2}}, {'title': 'Attack', 'stats': {'Blocked shots': 1, 'Successful dribbles': '2/2 (100%)', 'Accurate long balls': '6/14 (43%)', 'Dispossessed': 1}}, {'title': 'Defence', 'stats': {'Tackles won': 0, 'Clearances': 1, 'Interceptions': 4, 'Recoveries': 6}}, {'title': 'Duels', 'stats': {'Ground duels won': '2/7 (29%)', 'Aerial duels won': '3/5 (60%)', 'Was fouled': 0, 'Fouls committed': 3}}]",5.4,#f08022,False,True,purple,307690.0,#004010,307690.0,#002058,,,,
2,119019,False,https://images.fotmob.com/image_resources/playerimages/119019.png,/players/119019/kendall-waston,4,False,,,3,1,Attacker,,Kendall,Waston,,2161976,307691.0,,,89.0,,"[{'title': 'Top stats', 'stats': {'FotMob rating': 3.49, 'Minutes played': 89, 'Goals': 0, 'Assists': 0, 'Total shots': 1, 'Shotmap': True, 'Accurate passes': '30/41 (73%)', 'Key passes': 1, 'Error led to goal': 1}}, {'title': 'Attack', 'stats': {'Blocked shots': 1, 'Accurate long balls': '6/12 (50%)', 'Corners': 1, 'Dispossessed': 0}}, {'title': 'Defence', 'stats': {'Tackles won': '1/1 (100%)', 'Clearances': 2, 'Interceptions': 1, 'Recoveries': 5}}, {'title': 'Duels', 'stats': {'Ground duels won': '1/2 (50%)', 'Aerial duels won': '2/3 (67%)', 'Was fouled': 0, 'Fouls committed': 0}}]",3.5,#e55e5b,False,True,purple,307690.0,#004010,307690.0,#002058,,,1.0,
3,621559,False,https://images.fotmob.com/image_resources/playerimages/621559.png,/players/621559/tim-parker,26,False,,,1,1,Defender,,Tim,Parker,,2161976,307691.0,,,90.0,,"[{'title': 'Top stats', 'stats': {'FotMob rating': 4.88, 'Minutes played': 90, 'Goals': 0, 'Assists': 0, 'Total shots': 0, 'Accurate passes': '26/31 (84%)', 'Key passes': 0}}, {'title': 'Attack', 'stats': {'Successful dribbles': '0/1 (0%)', 'Accurate crosses': '0/2 (0%)', 'Accurate long balls': '5/8 (63%)', 'Dispossessed': 0}}, {'title': 'Defence', 'stats': {'Tackles won': 0, 'Clearances': 2, 'Recoveries': 6}}, {'title': 'Duels', 'stats': {'Ground duels won': '0/2 (0%)', 'Aerial duels won': 0, 'Was fouled': 0, 'Fouls committed': 1}}]",4.9,#e55e5b,False,True,purple,307690.0,#004010,307690.0,#002058,,,,
0,34784,False,https://images.fotmob.com/image_resources/playerimages/34784.png,/players/34784/david-ousted,1,False,,,0,0,Keeper,,David,Ousted,,2161976,307691.0,,,90.0,,"[{'title': 'Top stats', 'stats': {'FotMob rating': 5.53, 'Minutes played': 90, 'Saves': 4, 'Goals': 0, 'Goals conceded': 4, 'Accurate passes': '18/30 (60%)', 'Accurate long balls': '8/20 (40%)', 'Diving save': 3, 'Saves inside box': 2, 'Acted as sweeper': 0, 'Punches': 0, 'Throws': 5, 'High claim': 1, 'Recoveries': 11, 'Touches': 0}}]",5.5,#f08022,False,True,purple,307690.0,#004010,307690.0,#002058,,,,
0,311622,False,https://images.fotmob.com/image_resources/playerimages/311622.png,/players/311622/brian-rowe,12,True,,,0,0,Keeper,,Brian,Rowe,,2161977,6637.0,,,90.0,,"[{'title': 'Top stats', 'stats': {'FotMob rating': 6.8, 'Minutes played': 90, 'Saves': 2, 'Goals': 0, 'Goals conceded': 1, 'Accurate passes': '14/21 (67%)', 'Accurate long balls': '4/11 (36%)', 'Diving save': 1, 'Saves inside box': 2, 'Acted as sweeper': 0, 'Punches': 0, 'Throws': 7, 'High claim': 0, 'Recoveries': 13, 'Touches': 0}}]",6.8,#f08022,False,True,purple,6637.0,#002058,6637.0,#212123,,,,
0,69681,False,https://images.fotmob.com/image_resources/playerimages/69681.png,/players/69681/robbie-rogers,14,True,,,2,1,Midfielder,,Robbie,Rogers,,2161977,6637.0,,,90.0,,"[{'title': 'Top stats', 'stats': {'FotMob rating': 7.31, 'Minutes played': 90, 'Goals': 0, 'Assists': 0, 'Total shots': 2, 'Shotmap': True, 'Accurate passes': '33/40 (83%)', 'Key passes': 0}}, {'title': 'Attack', 'stats': {'Shot accuracy': '1/2 (50%)', 'Successful dribbles': '1/4 (25%)', 'Accurate crosses': '0/2 (0%)', 'Accurate long balls': '2/4 (50%)', 'Corners': 2, 'Dispossessed': 1}}, {'title': 'Defence', 'stats': {'Tackles won': '2/3 (67%)', 'Clearances': 1, 'Interceptions': 3, 'Recoveries': 1}}, {'title': 'Duels', 'stats': {'Ground duels won': '8/15 (53%)', 'Aerial duels won': '2/2 (100%)', 'Was fouled': 4, 'Fouls committed': 1}}]",7.3,#0e87e0,True,True,purple,6637.0,#002058,6637.0,#212123,,,,
1,627454,False,https://images.fotmob.com/image_resources/playerimages/627454.png,/players/627454/daniel-steres,44,True,,,1,1,Defender,,Daniel,Steres,,2161977,6637.0,,,90.0,,"[{'title': 'Top stats', 'stats': {'FotMob rating': 6.53, 'Minutes played': 90, 'Goals': 0, 'Assists': 0, 'Total shots': 1, 'Shotmap': True, 'Accurate passes': '51/58 (88%)', 'Key passes': 0}}, {'title': 'Attack', 'stats': {'Shot accuracy': '0/1 (0%)', 'Accurate long balls': '9/13 (69%)', 'Dispossessed': 0}}, {'title': 'Defence', 'stats': {'Tackles won': 0, 'Clearances': 1, 'Interceptions': 3, 'Recoveries': 6}}, {'title': 'Duels', 'stats': {'Ground duels won': 0, 'Aerial duels won': '1/1 (100%)', 'Was fouled': 0, 'Fouls committed': 0}}]",6.5,#f08022,False,True,purple,6637.0,#002058,6637.0,#212123,,,,
2,33620,False,https://images.fotmob.com/image_resources/playerimages/33620.png,/players/33620/jelle-van-damme,37,True,,,1,1,Defender,,Jelle,van Damme,,2161977,6637.0,,,90.0,,"[{'title': 'Top stats', 'stats': {'FotMob rating': 6.85, 'Minutes played': 90, 'Goals': 0, 'Assists': 0, 'Total shots': 0, 'Accurate passes': '54/73 (74%)', 'Key passes': 0}}, {'title': 'Attack', 'stats': {'Accurate long balls': '10/21 (48%)', 'Dispossessed': 0}}, {'title': 'Defence', 'stats': {'Tackles won': '3/4 (75%)', 'Clearances': 4, 'Recoveries': 5}}, {'title': 'Duels', 'stats': {'Ground duels won': '4/7 (57%)', 'Aerial duels won': 0, 'Was fouled': 0, 'Fouls committed': 2}}]",6.9,#f08022,False,True,purple,6637.0,#002058,6637.0,#212123,,,,
